Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
4.43 250 74.6628 250 36.9167 LOS 40.2298 91.442
4.44 250 74.8291 250 37 LOS 38.1854 91.458
4.45 250 74.9954 250 37.0833 LOS 40.3531 91.4739
4.46 250 75.1617 250 37.1667 LOS 40.2168 91.4897
4.47 250 75.3279 250 37.25 LOS 37.6533 91.5055
4.48 250 75.4942 250 37.3333 LOS 37.384 91.5213
4.49 250 75.6605 250 37.4167 LOS 40.962 91.5371
4.5 250 75.8268 250 37.5 LOS 42.4304 91.5528
4.51 250 75.9931 250 37.5833 LOS 41.5798 91.5684
4.52 250 76.1594 250 37.6667 LOS 36.4537 91.5841
4.53 250 76.3256 250 37.75 LOS 41.9154 91.5997
4.54 250 76.4919 250 37.8333 LOS 38.1207 91.6153
4.55 250 76.6582 250 37.9167 LOS 39.472 91.6308
4.56 250 76.8245 250 38 LOS 41.5144 91.6463
4.57 250 76.9908 250 38.0833 LOS 40.6283 91.6618
4.58 250 77.157 250 38.1667 LOS 40.3463 91.6773
4.59 250 77.3233 250 38.25 LOS 42.3387 91.6927
4.6 250 77.4896 250 38.3333 LOS 37.485 91.7081
4.61 250 77.6559 250 38.4167 LOS 38.5047 91.7234
4.62 250 77.8222 250 38.5 NLOSv 14.8012 105.487
4.63 250 77.9885 250 38.5833 NLOSv 27.4868 98.8056
4.64 250 78.1547 250 38.6667 NLOSv 23.869 96.6537
4.65 250 78.321 250 38.75 NLOSv 22.4584 99.7286
4.66 250 78.4873 250 38.8333 NLOSv 22.1008 98.3044
4.67 250 78.6536 250 38.9167 NLOSv 14.6528 103.583
4.68 250 78.8199 250 39 NLOSv 25.4649 99.686
4.69 250 78.9861 250 39.0833 NLOSv 14.6086 110.028
4.7 250 79.1524 250 39.1667 NLOSv 12.4921 109.454
4.71 250 79.3187 250 39.25 NLOSv 15.3832 110.228
4.72 250 79.485 250 39.3333 NLOSv 29.9058 97.5258
4.73 250 79.6513 250 39.4167 LOS 45.8875 91.9051
4.74 250 79.8176 250 39.5 LOS 42.824 91.92
4.75 250 79.9838 250 39.5833 LOS 42.0778 91.9349
4.76 250 80.1501 250 39.6667 LOS 42.914 91.9498
4.77 250 80.3164 250 39.75 LOS 42.8578 91.9647
4.78 250 80.4827 250 39.8333 LOS 43.5249 91.9795
4.79 250 80.649 250 39.9167 LOS 45.2341 91.9943
4.8 250 80.8152 250 40 LOS 43.4046 92.009
4.81 250 80.9815 250 40.0833 LOS 43.8624 92.0237
4.82 250 81.1478 250 40.1667 LOS 44.6201 92.0384
4.83 250 81.3141 250 40.25 LOS 44.0667 92.0531
4.84 250 81.4804 250 40.3333 LOS 43.9345 92.0677
4.85 250 81.6467 250 40.4167 LOS 42.2199 92.0823
4.86 250 81.8129 250 40.5 LOS 45.1998 92.0969
4.87 250 81.9792 250 40.5833 LOS 43.2359 92.1115
4.88 250 82.1455 250 40.6667 LOS 43.2815 92.126
4.89 250 82.3118 250 40.75 LOS 45.0047 92.1405
4.9 250 82.4781 250 40.8333 LOS 42.6422 92.1549
4.91 250 82.6443 250 40.9167 LOS 42.4426 92.1694
4.92 250 82.8106 250 41 LOS 44.3132 92.1838
4.93 250 82.9769 250 41.0833 LOS 44.5523 92.1981
4.94 250 83.1432 250 41.1667 LOS 41.7752 92.2125
4.95 250 83.3095 250 41.25 LOS 43.3555 92.2268
4.96 250 83.4758 250 41.3333 LOS 44.7998 92.2411
4.97 250 83.642 250 41.4167 LOS 44.0934 92.2554
4.98 250 83.8083 250 41.5 LOS 43.6447 92.2696
4.99 250 83.9746 250 41.5833 LOS 43.6155 92.2838
5 250 84.1409 250 41.6667 LOS 42.6809 92.298
5.01 250 84.3072 250 41.75 LOS 45.159 92.3121
5.02 250 84.4734 250 41.8333 LOS 42.5123 92.3262
5.03 250 84.6397 250 41.9167 LOS 44.3179 92.3403
5.04 250 84.806 250 42 LOS 43.946 92.3544
5.05 250 84.9723 250 42.0833 LOS 43.442 92.3684
5.06 250 85.1386 250 42.1667 NLOSv 18.6313 111.131
5.07 250 85.3048 250 42.25 NLOSv 21.8128 105.492
5.08 250 85.4711 250 42.3333 NLOSv 31.8453 95.6854
5.09 250 85.6374 250 42.4167 NLOSv 28.6442 99.7863
5.1 250 85.8037 250 42.5 NLOSv 12.7246 115.421
5.11 250 85.97 250 42.5833 NLOSv 27.6273 100.216
5.12 250 86.1363 250 42.6667 NLOSv 31.7133 101.838
5.13 250 86.3025 250 42.75 NLOSv 29.0729 105.748
5.14 250 86.4688 250 42.8333 NLOSv 24.1571 101.183
5.15 250 86.6351 250 42.9167 NLOSv 25.1372 107.632
5.16 250 86.8014 250 43 NLOSv 28.4811 103.047
5.17 250 86.9677 250 43.0833 LOS 39.9507 92.5348
5.18 250 87.1339 250 43.1667 LOS 39.6719 92.5485
5.19 250 87.3002 250 43.25 LOS 39.7231 92.5622
5.2 250 87.4665 250 43.3333 LOS 40.3695 92.5759
5.21 250 87.6328 250 43.4167 LOS 39.0158 92.5895
5.22 250 87.7991 250 43.5 LOS 40.3011 92.6031
5.23 250 87.9654 250 43.5833 LOS 40.606 92.6166
5.24 250 88.1316 250 43.6667 LOS 40.3099 92.6302
5.25 250 88.2979 250 43.75 LOS 38.9019 92.6437
5.26 250 88.4642 250 43.8333 LOS 38.2531 92.6572
5.27 250 88.6305 250 43.9167 LOS 39.6824 92.6707
5.28 250 88.7968 250 44 NLOSv 26.2436 95.9805
5.29 250 88.963 250 44.0833 NLOSv 22.3975 107.568
5.3 250 89.1293 250 44.1667 NLOSv 15.6323 106.847
5.31 250 89.2956 250 44.25 NLOSv 25.3718 100.152
5.32 250 89.4619 250 44.3333 NLOSv 23.6302 102.099
5.33 250 89.6282 250 44.4167 NLOSv 22.2194 102.187
5.34 250 89.7945 250 44.5 NLOSv 8.86809 108.653
5.35 250 89.9607 250 44.5833 NLOSv 12.3082 114.534
5.36 250 90.127 250 44.6667 NLOSv 19.2409 109.307
5.37 250 90.2933 250 44.75 NLOSv 22.6114 102.76
5.38 250 90.4596 250 44.8333 NLOSv 19.7408 104.13
5.39 250 90.6259 250 44.9167 LOS 37.4415 92.8303
5.4 250 90.7921 250 45 LOS 39.4346 92.8435
5.41 250 90.9584 250 45.0833 LOS 39.7729 92.8566
5.42 250 91.1247 250 45.1667 LOS 34.3686 92.8697
5.43 250 91.291 250 45.25 LOS 38.1938 92.8828
5.44 250 91.4573 250 45.3333 LOS 37.931 92.8958
5.45 250 91.6236 250 45.4167 LOS 40.2643 92.9089
5.46 250 91.7898 250 45.5 LOS 39.7734 92.9219
5.47 250 91.9561 250 45.5833 LOS 36.4726 92.9349
5.48 250 92.1224 250 45.6667 LOS 36.2421 92.9478
5.49 250 92.2887 250 45.75 LOS 39.2454 92.9608
5.5 250 92.455 250 45.8333 LOS 39.731 92.9737
5.51 250 92.6212 250 45.9167 LOS 39.7473 92.9866
5.52 250 92.7875 250 46 LOS 35.0889 92.9994
5.53 250 92.9538 250 46.0833 LOS 37.2388 93.0123
5.54 250 93.1201 250 46.1667 LOS 38.061 93.0251
5.55 250 93.2864 250 46.25 LOS 35.3033 93.0379
5.56 250 93.4527 250 46.3333 LOS 38.5847 93.0507
5.57 250 93.6189 250 46.4167 LOS 39.963 93.0635
5.58 250 93.7852 250 46.5 LOS 36.655 93.0762
5.59 250 93.9515 250 46.5833 LOS 39.6457 93.0889
5.6 250 94.1178 250 46.6667 LOS 39.1928 93.1016
5.61 250 94.2841 250 46.75 LOS 39.5335 93.1143
5.62 250 94.4503 250 46.8333 LOS 35.6093 93.1269
5.63 250 94.6166 250 46.9167 LOS 40.3821 93.1395
5.64 250 94.7829 250 47 LOS 39.2318 93.1521
5.65 250 94.9492 250 47.0833 LOS 38.9666 93.1647
5.66 250 95.1155 250 47.1667 LOS 39.4504 93.1773
5.67 250 95.2818 250 47.25 LOS 36.2457 93.1898
5.68 250 95.448 250 47.3333 LOS 36.2266 93.2023
5.69 250 95.6143 250 47.4167 LOS 35.7173 93.2148
5.7 250 95.7806 250 47.5 LOS 39.6943 93.2273
5.71 250 95.9469 250 47.5833 LOS 37.8472 93.2397
5.72 250 96.1132 250 47.6667 LOS 35.2074 93.2522
5.73 250 96.2794 250 47.75 LOS 39.6011 93.2646
5.74 250 96.4457 250 47.8333 LOS 40.2299 93.277
5.75 250 96.612 250 47.9167 LOS 34.8828 93.2893
5.76 250 96.7783 250 48 LOS 38.9118 93.3017
5.77 250 96.9446 250 48.0833 LOS 36.2287 93.314
5.78 250 97.1109 250 48.1667 LOS 37.1237 93.3263
5.79 250 97.2771 250 48.25 LOS 39.583 93.3386
5.8 250 97.4434 250 48.3333 LOS 39.2142 93.3508
5.81 250 97.6097 250 48.4167 LOS 38.0318 93.3631
5.82 250 97.776 250 48.5 LOS 35.2429 93.3753
5.83 250 97.9423 250 48.5833 LOS 37.8859 93.3875
5.84 250 98.1085 250 48.6667 LOS 35.3604 93.3997
5.85 250 98.2748 250 48.75 LOS 38.4663 93.4118
5.86 250 98.4411 250 48.8333 LOS 33.7963 93.424
5.87 250 98.6074 250 48.9167 LOS 39.3699 93.4361
5.88 250 98.7737 250 49 LOS 36.5252 93.4482
5.89 250 98.94 250 49.0833 LOS 39.5785 93.4602
5.9 250 99.1062 250 49.1667 LOS 37.3548 93.4723
5.91 250 99.2725 250 49.25 LOS 36.4548 93.4843
5.92 250 99.4388 250 49.3333 LOS 36.0202 93.4964
5.93 250 99.6051 250 49.4167 LOS 37.1931 93.5084
5.94 250 99.7714 250 49.5 LOS 39.542 93.5203
5.95 250 99.9376 250 49.5833 LOS 35.5669 93.5323
5.96 250 100.104 250 49.6667 LOS 37.2111 93.5442
5.97 250 100.27 250 49.75 LOS 39.667 93.5561
5.98 250 100.436 250 49.8333 LOS 38.2682 93.568
5.99 250 100.603 250 49.9167 LOS 38.7399 93.5799
6 250 100.769 250 50 LOS 39.2504 93.5918
6.01 250 100.935 250 50.0833 LOS 39.1662 93.6036
6.02 250 101.102 250 50.1667 LOS 38.7279 93.6154
6.03 250 101.268 250 50.25 LOS 36.7358 93.6272
6.04 250 101.434 250 50.3333 LOS 38.3502 93.639
6.05 250 101.6 250 50.4167 LOS 38.1373 93.6508
6.06 250 101.767 250 50.5 LOS 35.1104 93.6625
6.07 250 101.933 250 50.5833 LOS 39.7897 93.6743
6.08 250 102.099 250 50.6667 LOS 39.0025 93.686
6.09 250 102.266 250 50.75 LOS 38.9519 93.6977
6.1 250 102.432 250 50.8333 LOS 35.952 93.7093
6.11 250 102.598 250 50.9167 LOS 35.0683 93.721
6.12 250 102.764 250 51 LOS 38.0571 93.7326
6.13 250 102.931 250 51.0833 LOS 38.7598 93.7442
6.14 250 103.097 250 51.1667 LOS 37.8262 93.7558
6.15 250 103.263 250 51.25 LOS 38.9437 93.7674
6.16 250 103.43 250 51.3333 NLOSv 29.2669 100.013
6.17 250 103.596 250 51.4167 NLOSv 28.8124 100.33
6.18 250 103.762 250 51.5 NLOSv 32.2253 99.0085
6.19 250 103.928 250 51.5833 NLOSv 37.52 99.7394
6.2 250 104.095 250 51.6667 NLOSv 25.7643 102.9
6.21 250 104.261 250 51.75 NLOSv 24.8565 104.175
6.22 250 104.427 250 51.8333 NLOSv 31.1989 100.564
6.23 250 104.594 250 51.9167 NLOSv 25.9443 103.668
6.24 250 104.76 250 52 NLOSv 26.6316 107.17
6.25 250 104.926 250 52.0833 NLOSv 31.4589 101.381
6.26 250 105.092 250 52.1667 NLOSv 16.5821 114.296
6.27 250 105.259 250 52.25 NLOSv 39.6891 97.2842
6.28 250 105.425 250 52.3333 NLOSv 18.4401 105.991
6.29 250 105.591 250 52.4167 NLOSv 29.8072 100.951
6.3 250 105.758 250 52.5 NLOSv 35.7244 100.428
6.31 250 105.924 250 52.5833 NLOSv 20.7608 110.359
6.32 250 106.09 250 52.6667 NLOSv 27.0838 104.912
6.33 250 106.256 250 52.75 NLOSv 25.5913 106.781
6.34 250 106.423 250 52.8333 NLOSv 24.3773 100.405
6.35 250 106.589 250 52.9167 NLOSv 33.7042 97.9585
6.36 250 106.755 250 53 NLOSv 26.941 102.577
6.37 250 106.921 250 53.0833 NLOSv 27.4338 104.989
6.38 250 107.088 250 53.1667 LOS 40.9622 94.0286
6.39 250 107.254 250 53.25 LOS 40.9367 94.0398
6.4 250 107.42 250 53.3333 LOS 40.9148 94.0509
6.41 250 107.587 250 53.4167 LOS 40.9264 94.062
6.42 250 107.753 250 53.5 LOS 40.8865 94.0731
6.43 250 107.919 250 53.5833 LOS 40.8879 94.0842
6.44 250 108.085 250 53.6667 LOS 40.8776 94.0953
6.45 250 108.252 250 53.75 LOS 40.8765 94.1063
6.46 250 108.418 250 53.8333 LOS 40.8826 94.1174
6.47 250 108.584 250 53.9167 LOS 40.8679 94.1284
6.48 250 108.751 250 54 LOS 40.8133 94.1394
6.49 250 108.917 250 54.0833 NLOSv 29.5922 102.343
6.5 250 109.083 250 54.1667 NLOSv 15.45 101.104
6.51 250 109.249 250 54.25 NLOSv 31.4328 100.703
6.52 250 109.416 250 54.3333 NLOSv 21.1824 113.555
6.53 250 109.582 250 54.4167 NLOSv 31.5082 101.111
6.54 250 109.748 250 54.5 NLOSv 28.3816 101.816
6.55 250 109.915 250 54.5833 NLOSv 25.4843 100.106
6.56 250 110.081 250 54.6667 NLOSv 22.8855 105.3
6.57 250 110.247 250 54.75 NLOSv 29.619 102.245
6.58 250 110.413 250 54.8333 NLOSv 32.1768 98.1428
6.59 250 110.58 250 54.9167 NLOSv 26.4457 106.26
6.6 250 110.746 250 55 LOS 39.0364 94.27
6.61 250 110.912 250 55.0833 LOS 39.5071 94.2808
6.62 250 111.079 250 55.1667 LOS 40.6876 94.2916
6.63 250 111.245 250 55.25 LOS 40.5786 94.3023
6.64 250 111.411 250 55.3333 LOS 40.0903 94.3131
6.65 250 111.577 250 55.4167 LOS 39.88 94.3238
6.66 250 111.744 250 55.5 LOS 39.5837 94.3345
6.67 250 111.91 250 55.5833 LOS 40.4698 94.3452
6.68 250 112.076 250 55.6667 LOS 38.8512 94.3559
6.69 250 112.242 250 55.75 LOS 38.9819 94.3665
6.7 250 112.409 250 55.8333 LOS 38.4003 94.3772
6.71 250 112.575 250 55.9167 LOS 38.9362 94.3878
6.72 250 112.741 250 56 LOS 39.8002 94.3984
6.73 250 112.908 250 56.0833 LOS 39.4948 94.409
6.74 250 113.074 250 56.1667 LOS 40.012 94.4196
6.75 250 113.24 250 56.25 LOS 39.1814 94.4301
6.76 250 113.406 250 56.3333 LOS 38.9924 94.4407
6.77 250 113.573 250 56.4167 LOS 39.4543 94.4512
6.78 250 113.739 250 56.5 LOS 39.4719 94.4617
6.79 250 113.905 250 56.5833 LOS 39.3372 94.4722
6.8 250 114.072 250 56.6667 LOS 39.4995 94.4827
6.81 250 114.238 250 56.75 LOS 39.6345 94.4932
6.82 250 114.404 250 56.8333 LOS 38.1659 94.5037
6.83 250 114.57 250 56.9167 LOS 38.3475 94.5141
6.84 250 114.737 250 57 LOS 40.0932 94.5245
6.85 250 114.903 250 57.0833 LOS 38.3808 94.5349
6.86 250 115.069 250 57.1667 LOS 38.4994 94.5453
6.87 250 115.236 250 57.25 LOS 38.6386 94.5557
6.88 250 115.402 250 57.3333 LOS 38.8621 94.5661
6.89 250 115.568 250 57.4167 LOS 39.2968 94.5764
6.9 250 115.734 250 57.5 LOS 38.7237 94.5868
6.91 250 115.901 250 57.5833 LOS 40.1759 94.5971
6.92 250 116.067 250 57.6667 LOS 40.2106 94.6074
6.93 250 116.233 250 57.75 LOS 37.7899 94.6177
6.94 250 116.4 250 57.8333 LOS 37.8514 94.628
6.95 250 116.566 250 57.9167 LOS 39.9329 94.6382
6.96 250 116.732 250 58 LOS 39.0675 94.6485
6.97 250 116.898 250 58.0833 LOS 38.9018 94.6587
6.98 250 117.065 250 58.1667 LOS 40.1808 94.669
6.99 250 117.231 250 58.25 LOS 39.7395 94.6792
7 250 117.397 250 58.3333 LOS 40.1851 94.6894
7.01 250 117.564 250 58.4167 LOS 38.8989 94.6995
7.02 250 117.73 250 58.5 LOS 38.9589 94.7097
7.03 250 117.896 250 58.5833 LOS 39.4411 94.7198
7.04 250 118.062 250 58.6667 NLOSv 18.743 104.256
7.05 250 118.229 250 58.75 NLOSv 14.0158 109.222
7.06 250 118.395 250 58.8333 NLOSv 22.1996 99.4533
7.07 250 118.561 250 58.9167 NLOSv 0.827651 103.177
7.08 250 118.727 250 59 NLOSv 15.2955 104.383
7.09 250 118.894 250 59.0833 NLOSv 21.2201 100.555
7.1 250 119.06 250 59.1667 NLOSv 13.5282 101.089
7.11 250 119.226 250 59.25 NLOSv 24.4551 100.155
7.12 250 119.393 250 59.3333 NLOSv 22.9641 100.29
7.13 250 119.559 250 59.4167 NLOSv 16.9524 105.015
7.14 250 119.725 250 59.5 NLOSv 15.0069 101.6
7.15 250 119.891 250 59.5833 NLOSv 25.8626 100.764
7.16 250 120.058 250 59.6667 NLOSv 20.5166 105.538
7.17 250 120.224 250 59.75 NLOSv 18.2588 107.766
7.18 250 120.39 250 59.8333 NLOSv 13.2302 106.327
7.19 250 120.557 250 59.9167 NLOSv 23.8209 101.977
7.2 250 120.723 250 60 NLOSv 20.6364 104.94
7.21 250 120.889 250 60.0833 NLOSv 28.9496 101.965
7.22 250 121.055 250 60.1667 NLOSv 22.6262 102.885
7.23 250 121.222 250 60.25 NLOSv 22.578 104.844
7.24 250 121.388 250 60.3333 NLOSv 23.8313 101.671
7.25 250 121.554 250 60.4167 NLOSv 25.6884 100.582
7.26 250 121.721 250 60.5 NLOSv 23.7276 103.676
7.27 250 121.887 250 60.5833 NLOSv 17.8295 104.002
7.28 250 122.053 250 60.6667 NLOSv 13.4779 106.407
7.29 250 122.219 250 60.75 NLOSv 24.6118 101.11
7.3 250 122.386 250 60.8333 NLOSv 17.0297 109.273
7.31 250 122.552 250 60.9167 NLOSv 20.1528 102.124
7.32 250 122.718 250 61 NLOSv 11.3902 105.652
7.33 250 122.885 250 61.0833 NLOSv 12.2727 97.9803
7.34 250 123.051 250 61.1667 NLOSv 19.3674 98.7885
7.35 250 123.217 250 61.25 NLOSv 12.0106 103.056
7.36 250 123.383 250 61.3333 NLOSv 11.3923 105.867
7.37 250 123.55 250 61.4167 LOS 36.2548 95.0568
7.38 250 123.716 250 61.5 LOS 37.8082 95.0664
7.39 250 123.882 250 61.5833 LOS 40.4973 95.0761
7.4 250 124.048 250 61.6667 LOS 34.8975 95.0857
7.41 250 124.215 250 61.75 LOS 35.5751 95.0954
7.42 250 124.381 250 61.8333 LOS 34.2654 95.105
7.43 250 124.547 250 61.9167 LOS 37.6089 95.1146
7.44 250 124.714 250 62 LOS 34.631 95.1242
7.45 250 124.88 250 62.0833 LOS 37.2107 95.1338
7.46 250 125.046 250 62.1667 LOS 39.2811 95.1434
7.47 250 125.212 250 62.25 LOS 38.8204 95.1529
7.48 250 125.379 250 62.3333 LOS 33.0482 95.1625
7.49 250 125.545 250 62.4167 LOS 38.2082 95.172
7.5 250 125.711 250 62.5 LOS 38.8486 95.1815
7.51 250 125.878 250 62.5833 LOS 37.3573 95.1911
7.52 250 126.044 250 62.6667 LOS 36.8666 95.2006
7.53 250 126.21 250 62.75 LOS 39.4931 95.21
7.54 250 126.376 250 62.8333 LOS 38.3103 95.2195
7.55 250 126.543 250 62.9167 LOS 39.8177 95.229
7.56 250 126.709 250 63 LOS 32.8545 95.2384
7.57 250 126.875 250 63.0833 LOS 36.2814 95.2479
7.58 250 127.042 250 63.1667 LOS 34.8441 95.2573
7.59 250 127.208 250 63.25 NLOSv 13.76 107.269
7.6 250 127.374 250 63.3333 NLOSv 17.8455 101.416
7.61 250 127.54 250 63.4167 NLOSv 19.25 104.681
7.62 250 127.707 250 63.5 NLOSv 27.6443 100.427
7.63 250 127.873 250 63.5833 NLOSv 14.3946 104.275
7.64 250 128.039 250 63.6667 NLOSv 17.2615 110.157
7.65 250 128.206 250 63.75 NLOSv 10.4815 104.162
7.66 250 128.372 250 63.8333 NLOSv 8.58938 111.279
7.67 250 128.538 250 63.9167 NLOSv 10.9811 104.316
7.68 250 128.704 250 64 NLOSv 13.0356 113.517
7.69 250 128.871 250 64.0833 NLOSv 8.98642 112.602
7.7 250 129.037 250 64.1667 NLOSv 19.5854 106.349
7.71 250 129.203 250 64.25 NLOSv 3.65986 120.53
7.72 250 129.37 250 64.3333 NLOSv 6.63031 113.62
7.73 250 129.536 250 64.4167 NLOSv 24.6442 101.321
7.74 250 129.702 250 64.5 NLOSv 17.6491 107.123
7.75 250 129.868 250 64.5833 NLOSv 27.6423 98.9234
7.76 250 130.035 250 64.6667 NLOSv 22.0412 104.242
7.77 250 130.201 250 64.75 NLOSv 22.1048 104.118
7.78 250 130.367 250 64.8333 NLOSv 12.5011 112.557
7.79 250 130.533 250 64.9167 NLOSv 21.8426 103.11
7.8 250 130.7 250 65 NLOSv 22.0889 106.915
7.81 250 130.866 250 65.0833 NLOSv 25.171 102.568
7.82 250 131.032 250 65.1667 NLOSv 14.0671 110.153
7.83 250 131.199 250 65.25 NLOSv 19.8434 104.94
7.84 250 131.365 250 65.3333 NLOSv 21.5168 102.777
7.85 250 131.531 250 65.4167 NLOSv 20.0452 102.373
7.86 250 131.697 250 65.5 NLOSv 25.9014 100.297
7.87 250 131.864 250 65.5833 NLOSv 18.5869 102.42
7.88 250 132.03 250 65.6667 NLOSv 26.6435 103.008
7.89 250 132.196 250 65.75 NLOSv 28.819 101.118
7.9 250 132.363 250 65.8333 NLOSv 19.7419 109.226
7.91 250 132.529 250 65.9167 NLOSv 21.554 103.074
7.92 250 132.695 250 66 NLOSv 17.6879 110.801
7.93 250 132.861 250 66.0833 NLOSv 13.5252 103.406
7.94 250 133.028 250 66.1667 NLOSv 9.42078 111.694
7.95 250 133.194 250 66.25 NLOSv 23.9508 107.522
7.96 250 133.36 250 66.3333 NLOSv -1.16293 119.587
7.97 250 133.527 250 66.4167 NLOSv 21.9424 106.478
7.98 250 133.693 250 66.5 NLOSv 18.2192 107.027
7.99 250 133.859 250 66.5833 NLOSv 23.5539 102.242
8 250 134.025 250 66.6667 NLOSv 26.4924 102.146
8.01 250 134.192 250 66.75 NLOSv 19.6264 100.724
8.02 250 134.358 250 66.8333 NLOSv 24.7626 101.39
8.03 250 134.524 250 66.9167 NLOSv 22.0391 101.425
8.04 250 134.691 250 67 NLOSv 15.26 103.63
8.05 250 134.857 250 67.0833 NLOSv 15.2399 99.1436
8.06 250 135.023 250 67.1667 NLOSv 15.4106 101.795
8.07 250 135.189 250 67.25 NLOSv 19.385 105.03
8.08 250 135.356 250 67.3333 NLOSv 13.4797 105.585
8.09 250 135.522 250 67.4167 NLOSv 19.7218 104.135
8.1 250 135.688 250 67.5 NLOSv 18.7125 104.913
8.11 250 135.855 250 67.5833 NLOSv 18.6413 108.977
8.12 250 136.021 250 67.6667 NLOSv 26.5202 103.89
8.13 250 136.187 250 67.75 NLOSv 19.6848 109.27
8.14 250 136.353 250 67.8333 NLOSv 12.3275 102.956
8.15 250 136.52 250 67.9167 NLOSv 20.7373 105.765
8.16 250 136.686 250 68 NLOSv 11.0002 121.025
8.17 250 136.852 250 68.0833 NLOSv 21.9077 108.249
8.18 250 137.018 250 68.1667 NLOSv 24.064 100.919
8.19 250 137.185 250 68.25 NLOSv 8.05041 106.618
8.2 250 137.351 250 68.3333 NLOSv 5.94293 116.77
8.21 250 137.517 250 68.4167 NLOSv 9.09329 106.577
8.22 250 137.684 250 68.5 NLOSv 6.75933 110.33
8.23 250 137.85 250 68.5833 NLOSv 25.8237 106.454
8.24 250 138.016 250 68.6667 NLOSv 18.0935 99.639
8.25 250 138.182 250 68.75 NLOSv 13.4797 107.83
8.26 250 138.349 250 68.8333 NLOSv 21.101 99.3978
8.27 250 138.515 250 68.9167 NLOSv 22.1287 108.4
8.28 250 138.681 250 69 NLOSv 18.4421 107.404
8.29 250 138.848 250 69.0833 NLOSv 12.0379 106.474
8.3 250 139.014 250 69.1667 NLOSv 22.6406 100.495
8.31 250 139.18 250 69.25 NLOSv 23.5895 103.583
8.32 250 139.346 250 69.3333 NLOSv 26.6266 98.8838
8.33 250 139.513 250 69.4167 NLOSv 19.4515 108.384
8.34 250 139.679 250 69.5 NLOSv 22.8954 105.541
8.35 250 139.845 250 69.5833 NLOSv 13.9823 112.937
8.36 250 140.012 250 69.6667 NLOSv 24.1732 104.452
8.37 250 140.178 250 69.75 NLOSv 26.974 105.003
8.38 250 140.344 250 69.8333 NLOSv 15.4585 105.459
8.39 250 140.51 250 69.9167 NLOSv 11.1521 108.506
8.4 250 140.677 250 70 NLOSv 20.2619 109.352
8.41 250 140.843 250 70.0833 NLOSv 24.5869 99.9687
8.42 250 141.009 250 70.1667 NLOSv 21.9027 101.196
8.43 250 141.176 250 70.25 NLOSv 15.4649 106.629
8.44 250 141.342 250 70.3333 NLOSv 20.7164 100.925
8.45 250 141.508 250 70.4167 NLOSv 25.7512 103.849
8.46 250 141.674 250 70.5 NLOSv 29.0689 102.063
8.47 250 141.841 250 70.5833 NLOSv 22.4992 100.386
8.48 250 142.007 250 70.6667 NLOSv 12.7372 112.047
8.49 250 142.173 250 70.75 NLOSv 20.069 103.45
8.5 250 142.339 250 70.8333 NLOSv 18.1657 106.279
8.51 250 142.506 250 70.9167 NLOSv 15.9426 114.758
8.52 250 142.672 250 71 NLOSv 10.0866 112.706
8.53 250 142.838 250 71.0833 NLOSv 13.6509 106.018
8.54 250 143.005 250 71.1667 NLOSv 23.7511 101.114
8.55 250 143.171 250 71.25 NLOSv 22.5568 99.5637
8.56 250 143.337 250 71.3333 NLOSv 29.1548 102.887
8.57 250 143.503 250 71.4167 NLOSv 15.1685 110.834
8.58 250 143.67 250 71.5 LOS 36.5502 96.1428
8.59 250 143.836 250 71.5833 LOS 38.2811 96.1511
8.6 250 144.002 250 71.6667 LOS 37.8444 96.1595
8.61 250 144.169 250 71.75 LOS 35.5876 96.1678
8.62 250 144.335 250 71.8333 LOS 38.2299 96.1761
8.63 250 144.501 250 71.9167 LOS 36.0112 96.1844
8.64 250 144.667 250 72 LOS 38.5407 96.1927
8.65 250 144.834 250 72.0833 LOS 37.2925 96.2009
8.66 250 145 250 72.1667 LOS 37.5075 96.2092
8.67 250 145.166 250 72.25 LOS 36.474 96.2174
8.68 250 145.333 250 72.3333 LOS 36.3558 96.2257
8.69 250 145.499 250 72.4167 LOS 37.2783 96.2339
8.7 250 145.665 250 72.5 LOS 36.365 96.2422
8.71 250 145.831 250 72.5833 LOS 36.1966 96.2504
8.72 250 145.998 250 72.6667 LOS 36.8574 96.2586
8.73 250 146.164 250 72.75 LOS 35.3154 96.2668
8.74 250 146.33 250 72.8333 LOS 37.7593 96.275
8.75 250 146.497 250 72.9167 LOS 36.7086 96.2832
8.76 250 146.663 250 73 LOS 36.669 96.2913
8.77 250 146.829 250 73.0833 LOS 38.1257 96.2995
8.78 250 146.995 250 73.1667 LOS 37.9395 96.3076
8.79 250 147.162 250 73.25 LOS 36.1875 96.3158
8.8 250 147.328 250 73.3333 NLOSv 10.2112 115.444
8.81 250 147.494 250 73.4167 NLOSv 26.4746 101.271
8.82 250 147.661 250 73.5 NLOSv 18.5022 102.978
8.83 250 147.827 250 73.5833 NLOSv 18.9532 103.386
8.84 250 147.993 250 73.6667 NLOSv 21.1004 101.958
8.85 250 148.159 250 73.75 NLOSv 27.3837 100.581
8.86 250 148.326 250 73.8333 NLOSv 16.27 106.275
8.87 250 148.492 250 73.9167 NLOSv 23.8512 102.925
8.88 250 148.658 250 74 NLOSv 18.6198 102.356
8.89 250 148.824 250 74.0833 NLOSv 17.3109 106.874
