% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.886	1	12	89	7	20	8	421	0	0	1
0.887	1	9	89	8	21	8	421	0	0	0
0.887	1	9	89	8	21	8	421	0	0	1
0.888	1	4	89	9	22	8	421	0	0	0
0.888	1	4	89	9	22	8	421	0	0	1
0.889	1	10	89	10	23	8	421	0	0	0
0.889	1	10	89	10	23	8	421	0	0	1
0.89	1	1	90	1	24	8	421	0	0	0
0.89	1	1	90	1	24	8	421	0	0	1
0.891	1	7	90	2	1	8	421	0	0	0
0.891	1	7	90	2	1	8	421	0	0	1
0.892	1	8	90	3	2	8	421	0	0	0
0.892	1	8	90	3	2	8	421	0	0	1
0.893	1	13	90	4	3	8	421	0	0	0
0.893	1	13	90	4	3	8	421	0	0	1
0.894	1	5	90	5	4	8	421	0	0	0
0.894	1	5	90	5	4	8	421	0	0	1
0.895	1	11	90	6	9	8	421	0	0	0
0.895	1	11	90	6	9	8	421	0	0	1
0.896	1	3	90	7	10	8	421	0	0	0
0.896	1	3	90	7	10	8	421	0	0	1
0.897	1	2	90	8	11	8	421	0	0	0
0.897	1	2	90	8	11	8	421	0	0	1
0.898	1	6	90	9	12	8	421	0	0	0
0.898	1	6	90	9	12	8	421	0	0	1
0.899	1	15	90	10	18	8	421	0	0	0
0.899	1	15	90	10	18	8	421	0	0	1
